CATCHMENT,YEAR.1,WEEK,WEEKLY RATE
New Mexico,2021,45,0.1
Tennessee,2021,45,0.2
Colorado,2021,45,0.1
Maryland,2021,45,0
Michigan,2021,45,0
New York - Rochester,2021,45,0
Utah,2021,45,0
Ohio,2021,45,0
Oregon,2021,45,0
Connecticut,2021,46,0
New York - Albany,2021,46,0.2
California,2021,46,0
Georgia,2021,46,0.1
Minnesota,2021,46,0.1
New Mexico,2021,46,0.1
Tennessee,2021,46,0.2
Colorado,2021,46,0
Maryland,2021,46,0
Michigan,2021,46,0.3
New York - Rochester,2021,46,0
Utah,2021,46,0.1
Ohio,2021,46,0.1
Oregon,2021,46,0
Connecticut,2021,47,0.2
New York - Albany,2021,47,0.2
California,2021,47,0.1
Georgia,2021,47,0.3
Minnesota,2021,47,0
New Mexico,2021,47,0.2
Tennessee,2021,47,0.5
Colorado,2021,47,0.1
Maryland,2021,47,0.1
Michigan,2021,47,0.1
New York - Rochester,2021,47,0.1
Utah,2021,47,0
Ohio,2021,47,0.1
Oregon,2021,47,0
Connecticut,2021,48,0.3
New York - Albany,2021,48,0.5
California,2021,48,0.1
Georgia,2021,48,0.3
Minnesota,2021,48,0.3
New Mexico,2021,48,0.4
Tennessee,2021,48,0.5
Colorado,2021,48,0.5
Maryland,2021,48,0.3
Michigan,2021,48,0.2
New York - Rochester,2021,48,0.1
Utah,2021,48,0
Ohio,2021,48,0.2
Oregon,2021,48,0.1
Connecticut,2021,49,0.7
New York - Albany,2021,49,0.7
California,2021,49,0
Georgia,2021,49,0.3
Minnesota,2021,49,0.5
New Mexico,2021,49,0.5
Tennessee,2021,49,0.4
Colorado,2021,49,0.5
Maryland,2021,49,0.8
Michigan,2021,49,0.8
New York - Rochester,2021,49,0.8
Utah,2021,49,0.3
Ohio,2021,49,0.2
Oregon,2021,49,0.1
Connecticut,2021,50,0.6
New York - Albany,2021,50,0.6
California,2021,50,0
Georgia,2021,50,0.6
Minnesota,2021,50,0.9
New Mexico,2021,50,0.5
Tennessee,2021,50,1.1
Colorado,2021,50,0.9
Maryland,2021,50,0.8
Michigan,2021,50,0.8
New York - Rochester,2021,50,0.8
Utah,2021,50,0.2
Ohio,2021,50,0.3
Oregon,2021,50,0.2
Connecticut,2021,51,0.4
New York - Albany,2021,51,0.4
California,2021,51,0.1
Georgia,2021,51,0.6
Minnesota,2021,51,1.7
New Mexico,2021,51,0.6
Tennessee,2021,51,1.7
Colorado,2021,51,0.7
Maryland,2021,51,0.8
Michigan,2021,51,0.3
New York - Rochester,2021,51,1
Utah,2021,51,0.8
Ohio,2021,51,0.4
Oregon,2021,51,0.1
Connecticut,2021,52,0.9
New York - Albany,2021,52,0.8
California,2021,52,0.1
Georgia,2021,52,0.8
Minnesota,2021,52,1.9
New Mexico,2021,52,1.3
Tennessee,2021,52,1.5
Colorado,2021,52,1.4
Maryland,2021,52,1
Michigan,2021,52,1
New York - Rochester,2021,52,1.2
Utah,2021,52,1.7
Ohio,2021,52,0.4
Oregon,2021,52,0
Connecticut,2022,1,0.4
New York - Albany,2022,1,0.3
California,2022,1,0.1
Georgia,2022,1,0.3
Minnesota,2022,1,1.3
New Mexico,2022,1,1.1
Tennessee,2022,1,0.7
Colorado,2022,1,1.2
Maryland,2022,1,0.8
Michigan,2022,1,0.6
New York - Rochester,2022,1,0.2
Utah,2022,1,1.3
Ohio,2022,1,0.4
Oregon,2022,1,0
Connecticut,2022,2,0.1
New York - Albany,2022,2,0.3
California,2022,2,0.1
Georgia,2022,2,0.1
Minnesota,2022,2,0.8
New Mexico,2022,2,1.1
Tennessee,2022,2,0.4
Colorado,2022,2,0.7
Maryland,2022,2,0.3
Michigan,2022,2,0.7
New York - Rochester,2022,2,0.3
Utah,2022,2,1.3
Ohio,2022,2,0.1
Oregon,2022,2,0
Connecticut,2022,3,0.1
New York - Albany,2022,3,0.2
California,2022,3,0
Georgia,2022,3,0.1
Minnesota,2022,3,0.5
New Mexico,2022,3,0.5
Tennessee,2022,3,0.4
Colorado,2022,3,0.2
Maryland,2022,3,0.1
Michigan,2022,3,0.4
New York - Rochester,2022,3,0.3
Utah,2022,3,1.2
Ohio,2022,3,0.1
Oregon,2022,3,0
Connecticut,2022,4,0
New York - Albany,2022,4,0
California,2022,4,0
Georgia,2022,4,0.3
Minnesota,2022,4,0.3
New Mexico,2022,4,0.5
Tennessee,2022,4,0.2
Colorado,2022,4,0.1
Maryland,2022,4,0.1
Michigan,2022,4,0.2
New York - Rochester,2022,4,0.3
Utah,2022,4,0.5
Ohio,2022,4,0
Oregon,2022,4,0
Connecticut,2022,5,0.3
New York - Albany,2022,5,0.1
California,2022,5,0
Georgia,2022,5,0.1
Minnesota,2022,5,0.3
New Mexico,2022,5,0.5
Tennessee,2022,5,0.4
Colorado,2022,5,0.1
Maryland,2022,5,0.1
Michigan,2022,5,0.1
New York - Rochester,2022,5,0.1
Utah,2022,5,0.8
Ohio,2022,5,0
Oregon,2022,5,0
Connecticut,2022,6,0
New York - Albany,2022,6,0.1
California,2022,6,0
Georgia,2022,6,0.4
Minnesota,2022,6,0.2
New Mexico,2022,6,0.1
Tennessee,2022,6,0.3
Colorado,2022,6,0.2
Maryland,2022,6,0.2
Michigan,2022,6,0.2
New York - Rochester,2022,6,0
Utah,2022,6,0.5
Ohio,2022,6,0.1
Oregon,2022,6,0
Connecticut,2022,7,0
New York - Albany,2022,7,0.2
California,2022,7,0
Georgia,2022,7,0.4
Minnesota,2022,7,0.2
New Mexico,2022,7,0.1
Tennessee,2022,7,0.7
Colorado,2022,7,0.1
Maryland,2022,7,0.3
Michigan,2022,7,0.3
New York - Rochester,2022,7,0
Utah,2022,7,0.8
Ohio,2022,7,0
Oregon,2022,7,0
Connecticut,2022,8,0.2
New York - Albany,2022,8,0
California,2022,8,0.1
Georgia,2022,8,0.4
Minnesota,2022,8,0.1
New Mexico,2022,8,0.4
Tennessee,2022,8,0.5
Colorado,2022,8,0.2
Maryland,2022,8,0.4
Michigan,2022,8,0.2
New York - Rochester,2022,8,0.2
Utah,2022,8,1.1
Ohio,2022,8,0.1
Oregon,2022,8,0.1
Connecticut,2022,9,0.2
New York - Albany,2022,9,0.1
California,2022,9,0.1
Georgia,2022,9,0.4
Minnesota,2022,9,0.2
New Mexico,2022,9,0.2
Tennessee,2022,9,0.5
Colorado,2022,9,0.2
Maryland,2022,9,0.4
Michigan,2022,9,0.4
New York - Rochester,2022,9,0.2
Utah,2022,9,2.2
Ohio,2022,9,0.4
Oregon,2022,9,0
Connecticut,2022,10,0.4
New York - Albany,2022,10,0.2
California,2022,10,0.1
Georgia,2022,10,0.4
Minnesota,2022,10,0.3
New Mexico,2022,10,0.8
Tennessee,2022,10,0.4
Colorado,2022,10,0.4
Maryland,2022,10,0.4
Michigan,2022,10,0.6
New York - Rochester,2022,10,0.8
Utah,2022,10,1.6
Ohio,2022,10,0.1
Oregon,2022,10,0.1
Connecticut,2022,11,0.5
New York - Albany,2022,11,0.8
California,2022,11,0.1
Georgia,2022,11,0.3
Minnesota,2022,11,0.3
New Mexico,2022,11,1.6
Tennessee,2022,11,0.8
Colorado,2022,11,0.6
Maryland,2022,11,0.3
Michigan,2022,11,0.9
New York - Rochester,2022,11,1
Utah,2022,11,3.6
Ohio,2022,11,0.4
Oregon,2022,11,0.1
Connecticut,2022,12,0.8
New York - Albany,2022,12,0.3
California,2022,12,0.1
Georgia,2022,12,0.4
Minnesota,2022,12,0.5
New Mexico,2022,12,1.6
Tennessee,2022,12,0.7
Colorado,2022,12,1.4
Maryland,2022,12,0.5
Michigan,2022,12,1
New York - Rochester,2022,12,1.2
Utah,2022,12,3.1
Ohio,2022,12,0.1
Oregon,2022,12,0.1
Connecticut,2022,13,0.9
New York - Albany,2022,13,0.9
California,2022,13,0.1
Georgia,2022,13,0.6
New Mexico,2022,13,2.2
Tennessee,2022,13,1.2
Colorado,2022,13,1.5
Maryland,2022,13,0.8
Minnesota,2022,13,0.4
Michigan,2022,13,1.4
New York - Rochester,2022,13,3.2
Utah,2022,13,3.5
Ohio,2022,13,0.4
Oregon,2022,13,0.1
Connecticut,2022,14,1.4
New York - Albany,2022,14,2
California,2022,14,0.1
Georgia,2022,14,0.6
Minnesota,2022,14,0.3
New Mexico,2022,14,3.5
Tennessee,2022,14,0.6
Colorado,2022,14,1.1
Maryland,2022,14,1.1
Michigan,2022,14,1.4
New York - Rochester,2022,14,3.7
Utah,2022,14,2.6
Ohio,2022,14,1.1
Oregon,2022,14,0.2
Connecticut,2022,15,2.1
New York - Albany,2022,15,1.6
California,2022,15,0.1
Georgia,2022,15,0.7
New Mexico,2022,15,1.2
Tennessee,2022,15,0.5
Colorado,2022,15,2.3
Maryland,2022,15,1
Minnesota,2022,15,0.5
Michigan,2022,15,1.1
New York - Rochester,2022,15,2.9
Utah,2022,15,2.9
Ohio,2022,15,0.9
Oregon,2022,15,0.2
Connecticut,2022,16,1.8
New York - Albany,2022,16,1.6
California,2022,16,0.2
Georgia,2022,16,0.6
New Mexico,2022,16,3.2
Tennessee,2022,16,0.2
Colorado,2022,16,2.4
Maryland,2022,16,0.9
Minnesota,2022,16,0.8
Michigan,2022,16,1
New York - Rochester,2022,16,3.2
Utah,2022,16,3.1
Ohio,2022,16,1.1
Oregon,2022,16,0.5
Connecticut,2022,17,1.8
New York - Albany,2022,17,2.4
California,2022,17,0.4
Georgia,2022,17,0.6
New Mexico,2022,17,4
Tennessee,2022,17,0.3
Colorado,2022,17,2.8
Maryland,2022,17,0.8
Minnesota,2022,17,0.9
Michigan,2022,17,0.6
New York - Rochester,2022,17,2.7
Utah,2022,17,1.9
Ohio,2022,17,0.9
Oregon,2022,17,0.2
Connecticut,2022,18,2.4
New York - Albany,2022,18,1.1
California,2022,18,0.2
Georgia,2022,18,0.6
New Mexico,2022,18,3.3
Tennessee,2022,18,0.2
Colorado,2022,18,2.7
Maryland,2022,18,0.9
Minnesota,2022,18,0.7
Michigan,2022,18,1.9
New York - Rochester,2022,18,1.8
Utah,2022,18,1.2
Ohio,2022,18,0.6
Oregon,2022,18,0.4
Connecticut,2022,19,2.6
New York - Albany,2022,19,1.4
California,2022,19,0.4
Georgia,2022,19,0.6
New Mexico,2022,19,3.4
Tennessee,2022,19,0.6
Colorado,2022,19,1.4
Utah,2022,19,0.7
Maryland,2022,19,0.8
Minnesota,2022,19,0.4
Michigan,2022,19,1.4
New York - Rochester,2022,19,2.5
Ohio,2022,19,0.8
Oregon,2022,19,0.7
Connecticut,2022,20,0.5
New York - Albany,2022,20,1.2
California,2022,20,0.7
Georgia,2022,20,0.6
New Mexico,2022,20,3
Tennessee,2022,20,0.5
Colorado,2022,20,1.1
Utah,2022,20,0.5
Maryland,2022,20,0.5
Minnesota,2022,20,0.2
Michigan,2022,20,1
New York - Rochester,2022,20,1.6
Ohio,2022,20,0.5
Oregon,2022,20,0.5
Connecticut,2022,21,0.8
New York - Albany,2022,21,0.8
California,2022,21,0.8
Georgia,2022,21,0.6
New Mexico,2022,21,1.9
Tennessee,2022,21,0.3
Colorado,2022,21,1.3
Utah,2022,21,0.5
Maryland,2022,21,0.3
Minnesota,2022,21,0.3
Michigan,2022,21,0.4
New York - Rochester,2022,21,0.5
Ohio,2022,21,0.3
Oregon,2022,21,0.2
Connecticut,2022,22,0.5
New York - Albany,2022,22,0.2
California,2022,22,0.5
Georgia,2022,22,0.6
New Mexico,2022,22,1.6
Tennessee,2022,22,0.5
Colorado,2022,22,0.5
Utah,2022,22,0.3
Maryland,2022,22,0.3
Minnesota,2022,22,0.1
Michigan,2022,22,0.6
New York - Rochester,2022,22,0.8
Ohio,2022,22,0.2
Oregon,2022,22,0.5
Connecticut,2022,23,0.2
New York - Albany,2022,23,0.2
California,2022,23,0.5
Georgia,2022,23,0.4
New Mexico,2022,23,0.8
Tennessee,2022,23,0.2
Colorado,2022,23,0.3
Utah,2022,23,0.6
Maryland,2022,23,0.1
Minnesota,2022,23,0.2
Michigan,2022,23,0.6
New York - Rochester,2022,23,0.3
Ohio,2022,23,0.1
Oregon,2022,23,0.3
Connecticut,2022,40,0.1
New York - Albany,2022,40,0
California,2022,40,0.1
Georgia,2022,40,1.7
New Mexico,2022,40,0.5
Tennessee,2022,40,0.7
Colorado,2022,40,0.1
Utah,2022,40,0.2
Maryland,2022,40,0.4
Minnesota,2022,40,0.2
Michigan,2022,40,0
New York - Rochester,2022,40,0.1
Ohio,2022,40,0
Oregon,2022,40,0.1
Connecticut,2022,41,0.1
New York - Albany,2022,41,0.4
California,2022,41,0.1
Georgia,2022,41,2.5
New Mexico,2022,41,0.2
Tennessee,2022,41,0.8
Colorado,2022,41,0.1
Utah,2022,41,0.1
Maryland,2022,41,0.5
Minnesota,2022,41,0.1
Michigan,2022,41,0.1
New York - Rochester,2022,41,0.1
Ohio,2022,41,0.3
Oregon,2022,41,0.1
Connecticut,2022,42,0.2
New York - Albany,2022,42,0.2
California,2022,42,0.1
Georgia,2022,42,3
New Mexico,2022,42,0.5
Tennessee,2022,42,2.1
Colorado,2022,42,0.5
Utah,2022,42,0.3
Maryland,2022,42,1.3
Minnesota,2022,42,0.4
Michigan,2022,42,0.5
New York - Rochester,2022,42,0.4
Ohio,2022,42,0.5
Oregon,2022,42,0.2
Connecticut,2022,43,0.8
New York - Albany,2022,43,0.1
California,2022,43,0.2
Georgia,2022,43,5.8
New Mexico,2022,43,0.6
Tennessee,2022,43,2.1
Colorado,2022,43,0.6
Utah,2022,43,0.3
Maryland,2022,43,3.5
Minnesota,2022,43,1.3
Michigan,2022,43,0.3
New York - Rochester,2022,43,1.2
Ohio,2022,43,1.1
Oregon,2022,43,0.1
Connecticut,2022,44,1.2
New York - Albany,2022,44,0.4
California,2022,44,0.4
Georgia,2022,44,6.5
New Mexico,2022,44,0.7
Tennessee,2022,44,3.7
Colorado,2022,44,0.9
Utah,2022,44,0.3
Maryland,2022,44,4.6
Minnesota,2022,44,3.1
Michigan,2022,44,0.4
New York - Rochester,2022,44,1.5
Ohio,2022,44,2.2
Oregon,2022,44,0.8
Connecticut,2022,45,1.9
New York - Albany,2022,45,1.2
California,2022,45,1
Georgia,2022,45,4.7
New Mexico,2022,45,2.1
Tennessee,2022,45,4.9
Colorado,2022,45,1.7
Utah,2022,45,1.1
Maryland,2022,45,5.6
Minnesota,2022,45,6.8
Michigan,2022,45,0.3
New York - Rochester,2022,45,3.4
Ohio,2022,45,2.2
Oregon,2022,45,1.5
Connecticut,2022,46,2.8
New York - Albany,2022,46,2.1
California,2022,46,2
Georgia,2022,46,3.1
New Mexico,2022,46,3.2
Tennessee,2022,46,5.1
Colorado,2022,46,3.8
Utah,2022,46,2.2
Maryland,2022,46,5.5
Minnesota,2022,46,7.7
Michigan,2022,46,0.8
New York - Rochester,2022,46,5.7
Ohio,2022,46,3.5
Oregon,2022,46,3.3
Connecticut,2022,47,10.8
New York - Albany,2022,47,6.6
California,2022,47,4.4
Georgia,2022,47,4.6
New Mexico,2022,47,6.5
Tennessee,2022,47,9.7
Colorado,2022,47,6.1
Utah,2022,47,3.8
Maryland,2022,47,8
Minnesota,2022,47,12.1
Michigan,2022,47,2.6
New York - Rochester,2022,47,8.4
Ohio,2022,47,7
Oregon,2022,47,6.5
Connecticut,2022,48,17.8
New York - Albany,2022,48,11.8
California,2022,48,6.3
Georgia,2022,48,4.7
New Mexico,2022,48,12.6
Tennessee,2022,48,10.2
Colorado,2022,48,7.1
Utah,2022,48,5.7
Maryland,2022,48,10
Minnesota,2022,48,9.5
Michigan,2022,48,4.5
New York - Rochester,2022,48,10.1
Ohio,2022,48,9.4
Oregon,2022,48,10.8
Connecticut,2022,49,14.3
New York - Albany,2022,49,14.7
California,2022,49,6.1
Georgia,2022,49,2.6
New Mexico,2022,49,14.7
Tennessee,2022,49,6.3
Colorado,2022,49,6.3
Utah,2022,49,5.5
Maryland,2022,49,7.1
Minnesota,2022,49,6.6
Michigan,2022,49,6.7
New York - Rochester,2022,49,12.1
Ohio,2022,49,7
Oregon,2022,49,8.7
Connecticut,2022,50,11.4
New York - Albany,2022,50,13.4
California,2022,50,5
Georgia,2022,50,1.9
New Mexico,2022,50,15.7
Tennessee,2022,50,4.2
Colorado,2022,50,6.1
Utah,2022,50,6
Maryland,2022,50,5.3
Minnesota,2022,50,3.9
Michigan,2022,50,11.1
New York - Rochester,2022,50,10.7
Ohio,2022,50,5.5
Oregon,2022,50,8.7
Connecticut,2022,51,8.5
New York - Albany,2022,51,10.7
California,2022,51,5.8
Georgia,2022,51,1.9
New Mexico,2022,51,14.3
Tennessee,2022,51,2.6
Colorado,2022,51,5.2
Utah,2022,51,6.6
Maryland,2022,51,4.6
Minnesota,2022,51,2.3
Michigan,2022,51,12.7
New York - Rochester,2022,51,9.1
Ohio,2022,51,4.7
Oregon,2022,51,6.2
Connecticut,2022,52,8.8
New York - Albany,2022,52,12.8
California,2022,52,4.9
Georgia,2022,52,2
New Mexico,2022,52,11.8
Tennessee,2022,52,3.6
Colorado,2022,52,5
Utah,2022,52,9.4
Maryland,2022,52,3.6
Minnesota,2022,52,2.3
Michigan,2022,52,9.5
New York - Rochester,2022,52,6.8
Ohio,2022,52,2.9
Oregon,2022,52,5.9
Connecticut,2023,1,4.8
New York - Albany,2023,1,5.2
California,2023,1,2.6
Georgia,2023,1,1.5
New Mexico,2023,1,6.4
Tennessee,2023,1,1.5
Colorado,2023,1,2.9
Utah,2023,1,4.6
Maryland,2023,1,3.3
Minnesota,2023,1,0.9
Michigan,2023,1,5.6
New York - Rochester,2023,1,4.7
Ohio,2023,1,2.5
Oregon,2023,1,3.3
Connecticut,2023,2,1.2
California,2023,2,0.9
Georgia,2023,2,1.1
New Mexico,2023,2,3.6
New York - Albany,2023,2,2.4
Tennessee,2023,2,0.7
Colorado,2023,2,1.5
Utah,2023,2,1.1
Maryland,2023,2,1.2
Minnesota,2023,2,0.6
Michigan,2023,2,2.4
New York - Rochester,2023,2,1.3
Ohio,2023,2,0.7
Oregon,2023,2,1.7
Connecticut,2023,3,1.2
California,2023,3,0.3
Georgia,2023,3,0.8
New Mexico,2023,3,1.3
New York - Albany,2023,3,1.2
Tennessee,2023,3,1
Colorado,2023,3,0.7
Utah,2023,3,0.8
Maryland,2023,3,1.1
Minnesota,2023,3,0.4
Michigan,2023,3,1.9
New York - Rochester,2023,3,0.8
Ohio,2023,3,0.6
Oregon,2023,3,0.2
Connecticut,2023,4,0.5
California,2023,4,0.2
Georgia,2023,4,0.4
New Mexico,2023,4,0.7
New York - Albany,2023,4,0.6
Tennessee,2023,4,0.5
Colorado,2023,4,0.5
Utah,2023,4,0.6
Maryland,2023,4,0.5
Minnesota,2023,4,0.2
Michigan,2023,4,1
New York - Rochester,2023,4,1.1
Ohio,2023,4,0.4
Oregon,2023,4,0.1
Connecticut,2023,5,0
California,2023,5,0.5
Georgia,2023,5,0.5
New Mexico,2023,5,0.7
New York - Albany,2023,5,0.4
Tennessee,2023,5,0.6
Colorado,2023,5,0.5
Utah,2023,5,0.6
Maryland,2023,5,0.8
Minnesota,2023,5,0.2
Michigan,2023,5,0.4
New York - Rochester,2023,5,0.3
Ohio,2023,5,0.2
Oregon,2023,5,0.1
Connecticut,2023,6,0.4
California,2023,6,0.4
Georgia,2023,6,0.4
New Mexico,2023,6,0.6
New York - Albany,2023,6,0.8
Tennessee,2023,6,0.3
Colorado,2023,6,0.4
Utah,2023,6,0.3
Maryland,2023,6,0.3
Minnesota,2023,6,0.1
Michigan,2023,6,0.6
New York - Rochester,2023,6,0.3
Ohio,2023,6,0.2
Oregon,2023,6,0.1
Connecticut,2023,7,0.1
California,2023,7,0.3
Georgia,2023,7,0.3
New Mexico,2023,7,0.4
New York - Albany,2023,7,0.8
Tennessee,2023,7,0.4
Colorado,2023,7,0.4
Utah,2023,7,0.1
Maryland,2023,7,0.2
Minnesota,2023,7,0.3
Michigan,2023,7,0.4
New York - Rochester,2023,7,0.8
Ohio,2023,7,0.1
Oregon,2023,7,0
Connecticut,2023,8,0.1
California,2023,8,0.3
Georgia,2023,8,0.3
New Mexico,2023,8,0.5
New York - Albany,2023,8,0.3
Tennessee,2023,8,0.4
Colorado,2023,8,0.2
Utah,2023,8,0.7
Maryland,2023,8,0.2
Minnesota,2023,8,0.2
Michigan,2023,8,0.2
New York - Rochester,2023,8,0.4
Ohio,2023,8,0.3
Oregon,2023,8,0.1
Connecticut,2023,9,0.1
California,2023,9,0.1
Georgia,2023,9,0.3
New Mexico,2023,9,0.5
New York - Albany,2023,9,0.6
Tennessee,2023,9,0.5
Colorado,2023,9,0.3
Utah,2023,9,0.1
Maryland,2023,9,0.3
Minnesota,2023,9,0.1
Michigan,2023,9,0.6
New York - Rochester,2023,9,0.2
Ohio,2023,9,0.1
Oregon,2023,9,0.1
Connecticut,2023,10,0.3
California,2023,10,0.1
Georgia,2023,10,0.1
New Mexico,2023,10,0.4
New York - Albany,2023,10,0.5
Tennessee,2023,10,0.4
Colorado,2023,10,0.3
Utah,2023,10,0.7
Maryland,2023,10,0.4
Minnesota,2023,10,0.3
Michigan,2023,10,0.1
New York - Rochester,2023,10,0
Ohio,2023,10,0.2
Oregon,2023,10,0.1
Connecticut,2023,11,0.2
California,2023,11,0.1
Georgia,2023,11,0.3
New Mexico,2023,11,0.1
New York - Albany,2023,11,0.5
Tennessee,2023,11,0.5
Colorado,2023,11,0.2
Utah,2023,11,0.3
Maryland,2023,11,0.2
Minnesota,2023,11,0.2
Michigan,2023,11,0.2
New York - Rochester,2023,11,0.1
Ohio,2023,11,0.4
Oregon,2023,11,0.3
Connecticut,2023,12,0.1
California,2023,12,0
Georgia,2023,12,0.5
New Mexico,2023,12,0.1
New York - Albany,2023,12,0.4
Tennessee,2023,12,0.5
Colorado,2023,12,0.1
Utah,2023,12,0.2
Maryland,2023,12,0.5
Minnesota,2023,12,0.3
Michigan,2023,12,0
New York - Rochester,2023,12,0.5
Ohio,2023,12,0.3
Oregon,2023,12,0.1
Connecticut,2023,13,0.2
California,2023,13,0.1
Georgia,2023,13,0.4
New Mexico,2023,13,0.6
New York - Albany,2023,13,0.5
Tennessee,2023,13,0.5
Colorado,2023,13,0
Utah,2023,13,0
Maryland,2023,13,0.1
Minnesota,2023,13,0.4
Michigan,2023,13,0.2
New York - Rochester,2023,13,0.3
Ohio,2023,13,0.2
Oregon,2023,13,0
Connecticut,2023,14,0.2
California,2023,14,0.2
Georgia,2023,14,0.2
New Mexico,2023,14,0.2
New York - Albany,2023,14,0.7
Tennessee,2023,14,0.2
Colorado,2023,14,0.1
Utah,2023,14,0.3
Maryland,2023,14,0.2
Minnesota,2023,14,0.4
Michigan,2023,14,0.3
New York - Rochester,2023,14,0.5
Ohio,2023,14,0.1
Oregon,2023,14,0.1
Connecticut,2023,15,0.1
California,2023,15,0
Georgia,2023,15,0.3
New Mexico,2023,15,0.2
New York - Albany,2023,15,0.3
Tennessee,2023,15,0.5
Colorado,2023,15,0.2
Utah,2023,15,0.3
Maryland,2023,15,0
Minnesota,2023,15,0.5
Michigan,2023,15,0
New York - Rochester,2023,15,0.2
Ohio,2023,15,0.1
Oregon,2023,15,0
Connecticut,2023,16,0
California,2023,16,0.1
Georgia,2023,16,0.2
New Mexico,2023,16,0.6
New York - Albany,2023,16,0.3
Tennessee,2023,16,0.2
Colorado,2023,16,0.2
Utah,2023,16,0.4
Maryland,2023,16,0.2
Minnesota,2023,16,0.3
Michigan,2023,16,0.1
New York - Rochester,2023,16,0.2
Ohio,2023,16,0.2
Oregon,2023,16,0
Connecticut,2023,17,0.1
California,2023,17,0.1
Georgia,2023,17,0.4
New Mexico,2023,17,0.4
New York - Albany,2023,17,0.3
Tennessee,2023,17,0.2
Colorado,2023,17,0
Utah,2023,17,0.1
Maryland,2023,17,0.1
Minnesota,2023,17,0.3
Michigan,2023,17,0.2
New York - Rochester,2023,17,0.2
Ohio,2023,17,0
Oregon,2023,17,0
Connecticut,2023,40,0
California,2023,40,0.3
Georgia,2023,40,0.2
New Mexico,2023,40,0.3
New York - Albany,2023,40,0.4
Tennessee,2023,40,0.1
Colorado,2023,40,0.1
Utah,2023,40,0.6
Maryland,2023,40,0.1
Minnesota,2023,40,0.1
Michigan,2023,40,0.2
New York - Rochester,2023,40,0.1
North Carolina,2023,40,0.3
Ohio,2023,40,0.2
Oregon,2023,40,0.4
Connecticut,2023,41,0.1
California,2023,41,0.2
Georgia,2023,41,0.3
New Mexico,2023,41,0.7
New York - Albany,2023,41,0
Tennessee,2023,41,0.4
Colorado,2023,41,0.4
Utah,2023,41,0.3
Maryland,2023,41,0.2
Minnesota,2023,41,0.1
Michigan,2023,41,0
New York - Rochester,2023,41,0.2
North Carolina,2023,41,0.4
Ohio,2023,41,0.1
Oregon,2023,41,0.3
Connecticut,2023,42,0.2
California,2023,42,0.1
Georgia,2023,42,0.4
New Mexico,2023,42,0.3
New York - Albany,2023,42,0.2
Tennessee,2023,42,0.4
Colorado,2023,42,0.5
Utah,2023,42,0.3
Maryland,2023,42,0.3
Minnesota,2023,42,0
Michigan,2023,42,0.2
New York - Rochester,2023,42,0.4
North Carolina,2023,42,0.5
Ohio,2023,42,0.3
Oregon,2023,42,0.1
Connecticut,2023,43,0.2
California,2023,43,0.1
Georgia,2023,43,0.4
New Mexico,2023,43,0.2
New York - Albany,2023,43,0.3
Tennessee,2023,43,0.5
Colorado,2023,43,0.8
Utah,2023,43,0.1
Maryland,2023,43,0.2
Minnesota,2023,43,0
Michigan,2023,43,0
New York - Rochester,2023,43,0.5
North Carolina,2023,43,0.3
Ohio,2023,43,0
Oregon,2023,43,0.1
Connecticut,2023,44,0.2
California,2023,44,0.3
Georgia,2023,44,0.7
New Mexico,2023,44,0.7
New York - Albany,2023,44,0
Tennessee,2023,44,0.5
Colorado,2023,44,0.8
Utah,2023,44,0.3
Maryland,2023,44,0.4
Minnesota,2023,44,0.4
Michigan,2023,44,0
New York - Rochester,2023,44,0.5
North Carolina,2023,44,0.8
Ohio,2023,44,0.4
Oregon,2023,44,0.2
Connecticut,2023,45,0.7
California,2023,45,0.8
Georgia,2023,45,1.5
New Mexico,2023,45,0.5
New York - Albany,2023,45,0.2
Tennessee,2023,45,0.7
Colorado,2023,45,1.4
Utah,2023,45,0.4
Maryland,2023,45,0.4
Minnesota,2023,45,0.7
Michigan,2023,45,0.2
New York - Rochester,2023,45,0.9
North Carolina,2023,45,0.8
Ohio,2023,45,0.4
Oregon,2023,45,0.2
Connecticut,2023,46,0.8
California,2023,46,1
Georgia,2023,46,2
New Mexico,2023,46,0.5
New York - Albany,2023,46,0.8
Tennessee,2023,46,0.8
Colorado,2023,46,1.6
Utah,2023,46,0.5
Maryland,2023,46,0.6
Minnesota,2023,46,0.3
Michigan,2023,46,0.5
New York - Rochester,2023,46,0.9
North Carolina,2023,46,1.2
Ohio,2023,46,0.4
Oregon,2023,46,0.5
Connecticut,2023,47,2
California,2023,47,1.3
Georgia,2023,47,2.1
New Mexico,2023,47,1.2
New York - Albany,2023,47,1
Tennessee,2023,47,1.3
Colorado,2023,47,3
Utah,2023,47,1.1
Maryland,2023,47,1.3
Minnesota,2023,47,0.4
Michigan,2023,47,0.2
New York - Rochester,2023,47,1.6
North Carolina,2023,47,1.9
Ohio,2023,47,0.4
Oregon,2023,47,0.4
Connecticut,2023,48,3.7
California,2023,48,2.4
Georgia,2023,48,2.8
New Mexico,2023,48,2.2
New York - Albany,2023,48,2.2
Tennessee,2023,48,2.2
Colorado,2023,48,3.1
Utah,2023,48,1.6
Maryland,2023,48,1.8
Minnesota,2023,48,1.3
Michigan,2023,48,1
New York - Rochester,2023,48,2.8
North Carolina,2023,48,2.7
Ohio,2023,48,1.1
Oregon,2023,48,0.4
Connecticut,2023,49,3.8
California,2023,49,2.6
