CATCHMENT,NETWORK,YEAR,YEAR,WEEK,AGE CATEGORY,SEX CATEGORY,RACE CATEGORY,VIRUS TYPE CATEGORY,CUMULATIVE RATE,WEEKLY RATE,AGE ADJUSTED CUMULATIVE RATE,AGE ADJUSTED WEEKLY RATE 
Michigan,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Michigan,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
Michigan,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Connecticut,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Minnesota,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
New York - Albany,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Ohio,IHSP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
Utah,IHSP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Tennessee,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
Oregon,EIP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Female,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Male,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,White,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,Black,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,Overall,Influenza B,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,Overall,Influenza A,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,Overall,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
Ohio,IHSP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
New Mexico,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
Minnesota,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
Connecticut,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
Georgia,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Female,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Male,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza B,null,null,null,null
Maryland,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
California,EIP,2024-25,2025,11,Overall,Overall,White,Overall,null,null,null,null
California,EIP,2024-25,2025,11,Overall,Overall,Black,Overall,null,null,null,null
California,EIP,2024-25,2025,11,Overall,Overall,Hispanic/Latino,Overall,null,null,null,null
California,EIP,2024-25,2025,11,Overall,Overall,Asian/Pacific Islander,Overall,null,null,null,null
California,EIP,2024-25,2025,11,Overall,Overall,American Indian/Alaska Native,Overall,null,null,null,null
California,EIP,2024-25,2025,11,Overall,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,11,Overall,Overall,Overall,Influenza A,null,null,null,null
